facility_id,facility_name,state,hospital_type,hospital_ownership,emergency_services,hospital_overall_rating,COMP_HIP_KNEE,MORT_30_AMI,MORT_30_HF,MORT_30_PN,H_CLEAN_HSP_A_P,H_COMP_1_A_P,H_COMP_2_A_P,H_COMP_5_A_P,H_COMP_6_Y_P,H_HSP_RATING_9_10,H_QUIET_HSP_A_P,H_RECMND_DY,READM_30_AMI,READM_30_HF,READM_30_PN,composite_satisfaction_score,performance_tier,satisfaction_tier,IMM_3,OP_18a,OP_18b,OP_22,OP_23,avg_er_wait_minutes,er_inefficiency_flag,median_income,poverty_rate,unemployment_rate,pct_uninsured,pct_college_educated,log_median_income,pop_density_proxy,deprivation_index,pct_metro,pct_rural,avg_rucc_score,gnrl_fac_type_cd,cbsa_cd,bed_count,bed_size_category,log_bed_count,is_large_hospital,high_poverty_area,log_er_wait,rating_squared,state_avg_satisfaction,hospital_type_enc,hospital_ownership_enc,emergency_services_enc
451386,MEMORIAL HOSPITAL,TX,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,90.0,93.0,89.0,78.0,95.0,89.0,74.0,87.0,13.6,19.2,15.6,86.88,Average,High,95.0,86.0,82.0,0.0,,82.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,60.0,Medium (50-150),4.110873864173311,0,0,4.418840607796598,9.0,74.1367735042735,4,2,1
451387,UVALDE MEMORIAL HOSPITAL,TX,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.3,12.1,11.8,16.9,86.0,80.0,80.0,67.0,89.0,79.0,72.0,75.0,13.6,19.5,15.6,78.5,Average,High,74.0,172.0,164.0,,86.0,164.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,25.0,Small (<50),3.258096538021482,0,0,5.10594547390058,9.0,74.1367735042735,4,2,1
451389,PECOS COUNTY MEMORIAL HOSPITAL,TX,Critical Access Hospitals,Government - Local,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,159.0,148.0,,,148.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,25.0,Small (<50),3.258096538021482,0,0,5.003946305945459,9.0,74.1367735042735,4,3,1
451390,DIMMIT REGIONAL HOSPITAL,TX,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,176.0,167.0,,,167.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,25.0,Small (<50),3.258096538021482,0,0,5.123963979403259,9.0,74.1367735042735,4,11,1
451391,FRIO REGIONAL HOSPITAL,TX,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,84.0,84.0,84.0,57.0,79.0,72.0,79.0,64.0,13.6,19.6,15.9,75.38,Average,High,74.0,144.0,125.0,,,125.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,22.0,Small (<50),3.1354942159291497,0,0,4.836281906951478,9.0,74.1367735042735,4,11,1
451392,HAMILTON GENERAL HOSPITAL,TX,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,19.6,88.0,85.0,84.0,74.0,94.0,83.0,70.0,83.0,13.6,19.6,16.5,82.62,Average,High,97.0,115.0,112.0,0.0,,112.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,34.0,Small (<50),3.5553480614894135,0,0,4.727387818712341,9.0,74.1367735042735,4,2,1
451393,CROCKETT MEDICAL CENTER,TX,Critical Access Hospitals,Physician,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,132.0,119.0,1.0,,119.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,25.0,Small (<50),3.258096538021482,0,0,4.787491742782046,9.0,74.1367735042735,4,5,1
451394,KNOX COUNTY HOSPITAL,TX,Critical Access Hospitals,Government - Local,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,140.0,133.0,1.0,,133.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,25.0,Small (<50),3.258096538021482,0,0,4.897839799950911,9.0,74.1367735042735,4,3,1
451395,HILL REGIONAL HOSPITAL,TX,Critical Access Hospitals,Voluntary non-profit - Private,Yes,1.0,3.5,12.1,16.4,22.9,72.0,79.0,83.0,58.0,79.0,65.0,70.0,61.0,13.6,19.9,16.2,70.88,Low Performer,Medium,56.0,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,25.0,Small (<50),3.258096538021482,0,0,,1.0,74.1367735042735,4,11,1
451396,MID COAST MEDICAL CENTER - CENTRAL,TX,Critical Access Hospitals,Physician,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,120.0,114.0,0.0,,114.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,25.0,Small (<50),3.258096538021482,0,0,4.74493212836325,9.0,74.1367735042735,4,5,1
451397,BAYLOR SCOTT & WHITE HOSPITAL BRENHAM,TX,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,12.4,13.0,72.0,83.0,80.0,66.0,89.0,77.0,71.0,76.0,13.6,19.5,14.7,76.75,High Performer,High,96.0,,,1.0,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,25.0,Small (<50),3.258096538021482,0,0,,16.0,74.1367735042735,4,11,1
451398,PAMPA REGIONAL MEDICAL CENTER,TX,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,112.0,104.0,0.0,,104.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,25.0,Small (<50),3.258096538021482,0,0,4.653960350157523,9.0,74.1367735042735,4,11,1
451399,SEYMOUR HOSPITAL,TX,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,19.0,87.0,88.0,86.0,76.0,91.0,85.0,83.0,77.0,13.6,19.6,16.7,84.12,Average,High,64.0,72.0,72.0,0.0,,72.0,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,11,99945,25.0,Small (<50),3.258096538021482,0,0,4.290459441148391,9.0,74.1367735042735,4,2,1
452114,ATRIUM MEDICAL CENTER,TX,Long-term,Physician,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,02,26420,68.0,Medium (50-150),4.23410650459726,0,0,,9.0,74.1367735042735,5,5,0
453300,COOK CHILDRENS MEDICAL CENTER,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,23104,462.0,Very Large (300-500),6.137727054086234,1,0,,9.0,74.1367735042735,3,11,1
453301,DRISCOLL CHILDRENS HOSPITAL,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,18580,189.0,Large (150-300),5.247024072160486,0,0,,9.0,74.1367735042735,3,11,1
453302,CHILDRENS MEDICAL CTR OF DALLAS,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,19124,488.0,Very Large (300-500),6.192362489474872,1,0,,9.0,74.1367735042735,3,11,1
453304,TEXAS CHILDRENS HOSPITAL,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,26420,954.0,Major (500+),6.86171134048073,1,0,,9.0,74.1367735042735,3,11,1
453306,COVENANT CHILDRENS HOSPITAL,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,31180,221.0,Large (150-300),5.402677381872279,0,0,,9.0,74.1367735042735,3,11,1
453309,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,TX,Childrens,Voluntary non-profit - Private,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,26420,40.0,Small (<50),3.713572066704308,0,0,,9.0,74.1367735042735,3,11,0
453310,DELL CHILDREN'S MEDICAL CENTER,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,12420,299.0,Large (150-300),5.703782474656201,0,0,,9.0,74.1367735042735,3,11,1
453311,SHRINERS HOSPITALS FOR CHILDREN,TX,Childrens,Voluntary non-profit - Private,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,26420,30.0,Small (<50),3.4339872044851463,0,0,,9.0,74.1367735042735,3,11,0
453313,EL PASO CHILDREN'S HOSPITAL,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,21340,148.0,Medium (50-150),5.003946305945459,0,0,,9.0,74.1367735042735,3,11,1
453314,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,TX,Childrens,Voluntary non-profit - Private,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,19124,100.0,Medium (50-150),4.61512051684126,0,0,,9.0,74.1367735042735,3,11,0
453315,CHILDREN'S HOSPITAL OF SAN ANTONIO,TX,Childrens,Voluntary non-profit - Church,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,41700,652.0,Major (500+),6.481577129276431,1,0,,9.0,74.1367735042735,3,9,1
453316,CHILDRENS MEDICAL CENTER PLANO,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,19124,212.0,Large (150-300),5.3612921657094255,0,0,,9.0,74.1367735042735,3,11,1
453317,COOK CHILDRENS MEDICAL CENTER PROSPER,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,19124,69.0,Medium (50-150),4.248495242049359,0,0,,9.0,74.1367735042735,3,11,1
453318,NEXUS CHILDRENS HOSPITAL DALLAS,TX,Childrens,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,19124,60.0,Medium (50-150),4.110873864173311,0,0,,9.0,74.1367735042735,3,6,0
453319,TEXAS CHILDRENS HOSPITAL NORTH AUSTIN CAMPUS,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,12420,64.0,Medium (50-150),4.174387269895637,0,0,,9.0,74.1367735042735,3,11,1
453321,DRISCOLL CHILDREN'S HOSPITAL RIO GRANDE VALLEY,TX,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,06,32580,119.0,Medium (50-150),4.787491742782046,0,0,,9.0,74.1367735042735,3,11,1
454000,BIG SPRING STATE HOSPITAL,TX,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,99945,160.0,Large (150-300),5.081404364984463,0,0,,9.0,74.1367735042735,6,4,0
454006,TERRELL STATE HOSPITAL,TX,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,19124,246.0,Large (150-300),5.5093883366279774,0,0,,9.0,74.1367735042735,6,4,0
454008,NORTH TEXAS STATE HOSPITAL,TX,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,48660,354.0,Very Large (300-500),5.872117789475416,1,0,,9.0,74.1367735042735,6,4,0
454009,RUSK STATE HOSP,TX,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,99945,380.0,Very Large (300-500),5.942799375126701,1,0,,9.0,74.1367735042735,6,4,0
454011,SAN ANTONIO STATE HOSP  STATE SCHOOL,TX,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,41700,268.0,Large (150-300),5.594711379601839,0,0,,9.0,74.1367735042735,6,4,0
454012,MILLWOOD HOSPITAL,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,23104,128.0,Medium (50-150),4.859812404361672,0,0,,9.0,74.1367735042735,6,6,0
454018,RED RIVER HOSPITAL,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,48660,96.0,Medium (50-150),4.574710978503383,0,0,,9.0,74.1367735042735,6,6,0
454026,WEST OAKS HOSPITAL,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,26420,160.0,Large (150-300),5.081404364984463,0,0,,9.0,74.1367735042735,6,6,0
454050,GLEN OAKS HOSPITAL,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,19124,54.0,Medium (50-150),4.007333185232471,0,0,,9.0,74.1367735042735,6,6,0
454060,LAUREL RIDGE TREATMENT CENTER,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,41700,288.0,Large (150-300),5.666426688112432,0,0,,9.0,74.1367735042735,6,6,0
454064,RIVER CREST HOSP,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,41660,80.0,Medium (50-150),4.394449154672439,0,0,,9.0,74.1367735042735,6,6,0
454065,HICKORY TRAIL HOSPITAL,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,19124,76.0,Medium (50-150),4.343805421853684,0,0,,9.0,74.1367735042735,6,6,0
454076,HARRIS COUNTY PSYCHIATRIC CENTER,TX,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,26420,272.0,Large (150-300),5.60947179518496,0,0,,9.0,74.1367735042735,6,4,0
454079,MEDICAL CITY MENTAL HEALTH AND WELLNESS CENTER,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,23104,88.0,Medium (50-150),4.48863636973214,0,0,,9.0,74.1367735042735,6,6,0
454084,AUSTIN STATE HOSPITAL,TX,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,12420,352.0,Very Large (300-500),5.8664680569332965,1,0,,9.0,74.1367735042735,6,4,0
454088,RIO GRANDE STATE CENTER,TX,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,15180,27.0,Small (<50),3.332204510175204,0,0,,9.0,74.1367735042735,6,4,0
454093,STARCARE SPECIALTY HEALTH /SUNRISE CANYON HOSPITAL,TX,Psychiatric,Voluntary non-profit - Other,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,31180,30.0,Small (<50),3.4339872044851463,0,0,,9.0,74.1367735042735,6,10,0
454094,MEDICAL CITY GREEN OAKS HOSPITAL,TX,Psychiatric,Voluntary non-profit - Other,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,19124,124.0,Medium (50-150),4.8283137373023015,0,0,,9.0,74.1367735042735,6,10,0
454100,EL PASO PSYCHIATRIC CENTER,TX,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,21340,54.0,Medium (50-150),4.007333185232471,0,0,,9.0,74.1367735042735,6,4,0
454101,ALLEGIANCE BEHAVIORAL HEALTH CENTER OF PLAINVIEW,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,99945,20.0,Small (<50),3.044522437723423,0,0,,9.0,74.1367735042735,6,6,0
454103,KINGWOOD PINES HOSPITAL,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,26420,116.0,Medium (50-150),4.762173934797756,0,0,,9.0,74.1367735042735,6,6,0
454104,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,TX,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,19124,104.0,Medium (50-150),4.653960350157523,0,0,,9.0,74.1367735042735,6,4,0
454107,BEHAVIORAL HOSPITAL OF BELLAIRE,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,26420,124.0,Medium (50-150),4.8283137373023015,0,0,,9.0,74.1367735042735,6,6,0
454108,CYPRESS CREEK HOSPITAL,TX,Psychiatric,Proprietary,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,26420,128.0,Medium (50-150),4.859812404361672,0,0,,9.0,74.1367735042735,6,6,1
454109,EL PASO BEHAVIORAL HEALTH SYSTEM,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,21340,166.0,Large (150-300),5.117993812416755,0,0,,9.0,74.1367735042735,6,6,0
454110,OCEANS BEHAVIORAL  HOSPITAL OF PERMIAN BASIN,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,33260,64.0,Medium (50-150),4.174387269895637,0,0,,9.0,74.1367735042735,6,6,0
454114,CEDAR CREST HOSPITAL & RTC,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,28660,158.0,Large (150-300),5.0689042022202315,0,0,,9.0,74.1367735042735,6,6,0
454117,OCEANS BEHAVIORAL HOSPITAL OF LONGVIEW,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,30980,24.0,Small (<50),3.2188758248682006,0,0,,9.0,74.1367735042735,6,6,0
454118,LONE STAR BEHAVIORAL HEALTH CYPRESS,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,26420,24.0,Small (<50),3.2188758248682006,0,0,,9.0,74.1367735042735,6,6,0
454119,CARROLLTON SPRINGS,TX,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,68721,13.6,4.2,17.9,32.6,11.137824659843483,6.8721,1.036,84,16,2.6,04,19124,78.0,Medium (50-150),4.3694478524670215,0,0,,9.0,74.1367735042735,6,6,0
