facility_id,facility_name,state,hospital_type,performance_tier,predicted_satisfaction_v3,actual_satisfaction,residual,overperforming,median_income,poverty_rate,deprivation_index,bed_count,pct_metro
451373,WARD MEMORIAL HOSPITAL,TX,Critical Access Hospitals,Average,76.2,88.38,12.18,1,68721,13.6,1.036,25.0,84
451374,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,TX,Critical Access Hospitals,Average,77.88,80.38,2.5,1,68721,13.6,1.036,25.0,84
451375,LIBERTY DAYTON REGIONAL MEDICAL CENTER,TX,Critical Access Hospitals,Average,75.17,72.88,-2.29,0,68721,13.6,1.036,25.0,84
451376,LAVACA MEDICAL CENTER,TX,Critical Access Hospitals,High Performer,82.12,84.5,2.38,1,68721,13.6,1.036,25.0,84
451377,REEVES REGIONAL HEALTH,TX,Critical Access Hospitals,Low Performer,78.77,85.75,6.98,1,68721,13.6,1.036,25.0,84
451378,BIG BEND REGIONAL MEDICAL CENTER,TX,Critical Access Hospitals,Average,74.85,72.12,-2.73,0,68721,13.6,1.036,25.0,84
451379,CORYELL MEMORIAL HOSPITAL,TX,Critical Access Hospitals,Average,79.76,81.12,1.36,1,68721,13.6,1.036,25.0,84
451380,UT HEALTH EAST TEXAS QUITMAN HOSPITAL,TX,Critical Access Hospitals,High Performer,79.33,81.5,2.17,1,68721,13.6,1.036,25.0,84
451381,CHRISTUS MOTHER FRANCES HOSPITAL- WINNSBORO,TX,Critical Access Hospitals,Average,74.53,72.88,-1.65,0,68721,13.6,1.036,35.0,84
451382,COMANCHE COUNTY MEDICAL CENTER,TX,Critical Access Hospitals,Average,75.49,75.88,0.39,1,68721,13.6,1.036,38.0,84
451384,COGDELL MEMORIAL HOSPITAL,TX,Critical Access Hospitals,Average,77.06,78.25,1.19,1,68721,13.6,1.036,25.0,84
451385,GOODALL WITCHER HOSPITAL,TX,Critical Access Hospitals,Average,74.2,72.88,-1.32,0,68721,13.6,1.036,25.0,84
451386,MEMORIAL HOSPITAL,TX,Critical Access Hospitals,Average,78.12,86.88,8.76,1,68721,13.6,1.036,60.0,84
451387,UVALDE MEMORIAL HOSPITAL,TX,Critical Access Hospitals,Average,77.96,78.5,0.54,1,68721,13.6,1.036,25.0,84
451389,PECOS COUNTY MEMORIAL HOSPITAL,TX,Critical Access Hospitals,Average,74.31,72.88,-1.43,0,68721,13.6,1.036,25.0,84
451390,DIMMIT REGIONAL HOSPITAL,TX,Critical Access Hospitals,Average,74.6,72.88,-1.72,0,68721,13.6,1.036,25.0,84
451391,FRIO REGIONAL HOSPITAL,TX,Critical Access Hospitals,Average,75.48,75.38,-0.1,0,68721,13.6,1.036,22.0,84
451392,HAMILTON GENERAL HOSPITAL,TX,Critical Access Hospitals,Average,79.26,82.62,3.36,1,68721,13.6,1.036,34.0,84
451393,CROCKETT MEDICAL CENTER,TX,Critical Access Hospitals,Average,75.02,72.88,-2.14,0,68721,13.6,1.036,25.0,84
451394,KNOX COUNTY HOSPITAL,TX,Critical Access Hospitals,Average,75.53,72.88,-2.65,0,68721,13.6,1.036,25.0,84
451395,HILL REGIONAL HOSPITAL,TX,Critical Access Hospitals,Low Performer,78.35,70.88,-7.47,0,68721,13.6,1.036,25.0,84
451396,MID COAST MEDICAL CENTER - CENTRAL,TX,Critical Access Hospitals,Average,75.05,72.88,-2.17,0,68721,13.6,1.036,25.0,84
451397,BAYLOR SCOTT & WHITE HOSPITAL BRENHAM,TX,Critical Access Hospitals,High Performer,78.31,76.75,-1.56,0,68721,13.6,1.036,25.0,84
451398,PAMPA REGIONAL MEDICAL CENTER,TX,Critical Access Hospitals,Average,75.12,72.88,-2.24,0,68721,13.6,1.036,25.0,84
451399,SEYMOUR HOSPITAL,TX,Critical Access Hospitals,Average,81.24,84.12,2.88,1,68721,13.6,1.036,25.0,84
452114,ATRIUM MEDICAL CENTER,TX,Long-term,Average,72.91,72.88,-0.03,0,68721,13.6,1.036,68.0,84
453300,COOK CHILDRENS MEDICAL CENTER,TX,Childrens,Average,72.4,72.88,0.48,1,68721,13.6,1.036,462.0,84
453301,DRISCOLL CHILDRENS HOSPITAL,TX,Childrens,Average,72.87,72.88,0.01,1,68721,13.6,1.036,189.0,84
453302,CHILDRENS MEDICAL CTR OF DALLAS,TX,Childrens,Average,72.26,72.88,0.62,1,68721,13.6,1.036,488.0,84
453304,TEXAS CHILDRENS HOSPITAL,TX,Childrens,Average,72.09,72.88,0.79,1,68721,13.6,1.036,954.0,84
453306,COVENANT CHILDRENS HOSPITAL,TX,Childrens,Average,72.87,72.88,0.01,1,68721,13.6,1.036,221.0,84
453309,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,TX,Childrens,Average,74.57,72.88,-1.69,0,68721,13.6,1.036,40.0,84
453310,DELL CHILDREN'S MEDICAL CENTER,TX,Childrens,Average,72.57,72.88,0.31,1,68721,13.6,1.036,299.0,84
453311,SHRINERS HOSPITALS FOR CHILDREN,TX,Childrens,Average,74.48,72.88,-1.6,0,68721,13.6,1.036,30.0,84
453313,EL PASO CHILDREN'S HOSPITAL,TX,Childrens,Average,73.07,72.88,-0.19,0,68721,13.6,1.036,148.0,84
453314,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,TX,Childrens,Average,73.37,72.88,-0.49,0,68721,13.6,1.036,100.0,84
453315,CHILDREN'S HOSPITAL OF SAN ANTONIO,TX,Childrens,Average,72.19,72.88,0.69,1,68721,13.6,1.036,652.0,84
453316,CHILDRENS MEDICAL CENTER PLANO,TX,Childrens,Average,72.85,72.88,0.03,1,68721,13.6,1.036,212.0,84
453317,COOK CHILDRENS MEDICAL CENTER PROSPER,TX,Childrens,Average,74.07,72.88,-1.19,0,68721,13.6,1.036,69.0,84
453318,NEXUS CHILDRENS HOSPITAL DALLAS,TX,Childrens,Average,74.23,72.88,-1.35,0,68721,13.6,1.036,60.0,84
453319,TEXAS CHILDRENS HOSPITAL NORTH AUSTIN CAMPUS,TX,Childrens,Average,74.1,72.88,-1.22,0,68721,13.6,1.036,64.0,84
453321,DRISCOLL CHILDREN'S HOSPITAL RIO GRANDE VALLEY,TX,Childrens,Average,73.33,72.88,-0.45,0,68721,13.6,1.036,119.0,84
454000,BIG SPRING STATE HOSPITAL,TX,Psychiatric,Average,73.06,72.88,-0.18,0,68721,13.6,1.036,160.0,84
454006,TERRELL STATE HOSPITAL,TX,Psychiatric,Average,72.99,72.88,-0.11,0,68721,13.6,1.036,246.0,84
454008,NORTH TEXAS STATE HOSPITAL,TX,Psychiatric,Average,72.59,72.88,0.29,1,68721,13.6,1.036,354.0,84
454009,RUSK STATE HOSP,TX,Psychiatric,Average,72.6,72.88,0.28,1,68721,13.6,1.036,380.0,84
454011,SAN ANTONIO STATE HOSP  STATE SCHOOL,TX,Psychiatric,Average,72.67,72.88,0.21,1,68721,13.6,1.036,268.0,84
454012,MILLWOOD HOSPITAL,TX,Psychiatric,Average,72.96,72.88,-0.08,0,68721,13.6,1.036,128.0,84
454018,RED RIVER HOSPITAL,TX,Psychiatric,Average,72.93,72.88,-0.05,0,68721,13.6,1.036,96.0,84
454026,WEST OAKS HOSPITAL,TX,Psychiatric,Average,72.64,72.88,0.24,1,68721,13.6,1.036,160.0,84
454050,GLEN OAKS HOSPITAL,TX,Psychiatric,Average,72.81,72.88,0.07,1,68721,13.6,1.036,54.0,84
454060,LAUREL RIDGE TREATMENT CENTER,TX,Psychiatric,Average,72.04,72.88,0.84,1,68721,13.6,1.036,288.0,84
454064,RIVER CREST HOSP,TX,Psychiatric,Average,72.84,72.88,0.04,1,68721,13.6,1.036,80.0,84
454065,HICKORY TRAIL HOSPITAL,TX,Psychiatric,Average,72.82,72.88,0.06,1,68721,13.6,1.036,76.0,84
454076,HARRIS COUNTY PSYCHIATRIC CENTER,TX,Psychiatric,Average,72.67,72.88,0.21,1,68721,13.6,1.036,272.0,84
454079,MEDICAL CITY MENTAL HEALTH AND WELLNESS CENTER,TX,Psychiatric,Average,72.87,72.88,0.01,1,68721,13.6,1.036,88.0,84
454084,AUSTIN STATE HOSPITAL,TX,Psychiatric,Average,72.58,72.88,0.3,1,68721,13.6,1.036,352.0,84
454088,RIO GRANDE STATE CENTER,TX,Psychiatric,Average,72.74,72.88,0.14,1,68721,13.6,1.036,27.0,84
454093,STARCARE SPECIALTY HEALTH /SUNRISE CANYON HOSPITAL,TX,Psychiatric,Average,72.67,72.88,0.21,1,68721,13.6,1.036,30.0,84
454094,MEDICAL CITY GREEN OAKS HOSPITAL,TX,Psychiatric,Average,73.16,72.88,-0.28,0,68721,13.6,1.036,124.0,84
454100,EL PASO PSYCHIATRIC CENTER,TX,Psychiatric,Average,72.98,72.88,-0.1,0,68721,13.6,1.036,54.0,84
454101,ALLEGIANCE BEHAVIORAL HEALTH CENTER OF PLAINVIEW,TX,Psychiatric,Average,72.47,72.88,0.41,1,68721,13.6,1.036,20.0,84
454103,KINGWOOD PINES HOSPITAL,TX,Psychiatric,Average,72.92,72.88,-0.04,0,68721,13.6,1.036,116.0,84
454104,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,TX,Psychiatric,Average,73.22,72.88,-0.34,0,68721,13.6,1.036,104.0,84
454107,BEHAVIORAL HOSPITAL OF BELLAIRE,TX,Psychiatric,Average,72.95,72.88,-0.07,0,68721,13.6,1.036,124.0,84
454108,CYPRESS CREEK HOSPITAL,TX,Psychiatric,Average,72.91,72.88,-0.03,0,68721,13.6,1.036,128.0,84
454109,EL PASO BEHAVIORAL HEALTH SYSTEM,TX,Psychiatric,Average,72.64,72.88,0.24,1,68721,13.6,1.036,166.0,84
454110,OCEANS BEHAVIORAL  HOSPITAL OF PERMIAN BASIN,TX,Psychiatric,Average,72.85,72.88,0.03,1,68721,13.6,1.036,64.0,84
454114,CEDAR CREST HOSPITAL & RTC,TX,Psychiatric,Average,72.64,72.88,0.24,1,68721,13.6,1.036,158.0,84
454117,OCEANS BEHAVIORAL HOSPITAL OF LONGVIEW,TX,Psychiatric,Average,72.94,72.88,-0.06,0,68721,13.6,1.036,24.0,84
454118,LONE STAR BEHAVIORAL HEALTH CYPRESS,TX,Psychiatric,Average,72.94,72.88,-0.06,0,68721,13.6,1.036,24.0,84
454119,CARROLLTON SPRINGS,TX,Psychiatric,Average,72.84,72.88,0.04,1,68721,13.6,1.036,78.0,84
454121,AUSTIN OAKS HOSPITAL,TX,Psychiatric,Average,72.84,72.88,0.04,1,68721,13.6,1.036,80.0,84
454122,OCEANS BEHAVIORAL HOSPITAL OF ABILENE,TX,Psychiatric,Average,72.9,72.88,-0.02,0,68721,13.6,1.036,92.0,84
454123,OCEANS BEHAVIORAL HOSPITAL OF LUFKIN LLC,TX,Psychiatric,Average,72.94,72.88,-0.06,0,68721,13.6,1.036,24.0,84
454124,MESA SPRINGS,TX,Psychiatric,Average,72.78,72.88,0.1,1,68721,13.6,1.036,72.0,84
454126,DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC,TX,Psychiatric,Average,73.12,72.88,-0.24,0,68721,13.6,1.036,116.0,84
454127,ROCK SPRINGS,TX,Psychiatric,Average,72.93,72.88,-0.05,0,68721,13.6,1.036,96.0,84
454128,WELLBRIDGE HEALTHCARE FORT WORTH,TX,Psychiatric,Average,72.76,72.88,0.12,1,68721,13.6,1.036,48.0,84
454129,GEORGETOWN BEHAVIORAL HEALTH INSTITUTE,TX,Psychiatric,Average,72.92,72.88,-0.04,0,68721,13.6,1.036,118.0,84
454131,WESTPARK SPRINGS LLC,TX,Psychiatric,Average,72.7,72.88,0.18,1,68721,13.6,1.036,72.0,84
454132,SAN ANTONIO BEHAVIORAL HEALTHCARE HOSPITAL,TX,Psychiatric,Average,72.28,72.88,0.6,1,68721,13.6,1.036,198.0,84
454133,CROSS CREEK HOSPITAL,TX,Psychiatric,Average,72.28,72.88,0.6,1,68721,13.6,1.036,196.0,84
454135,HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC,TX,Psychiatric,Average,72.64,72.88,0.24,1,68721,13.6,1.036,163.0,84
454136,OCEANS BEHAVIORAL HOSPITAL OF KATY,TX,Psychiatric,Average,72.76,72.88,0.12,1,68721,13.6,1.036,48.0,84
454139,SUN BEHAVIORAL HOUSTON,TX,Psychiatric,Average,72.67,72.88,0.21,1,68721,13.6,1.036,148.0,84
454141,PALMS BEHAVIORAL HEALTH,TX,Psychiatric,Average,72.93,72.88,-0.05,0,68721,13.6,1.036,94.0,84
454144,WOODLAND SPRINGS,TX,Psychiatric,Average,72.93,72.88,-0.05,0,68721,13.6,1.036,96.0,84
454146,RIO VISTA BEHAVIORAL HEALTH,TX,Psychiatric,Average,72.75,72.88,0.13,1,68721,13.6,1.036,152.0,84
454147,OCEANS BEHAVIORAL HOSPITAL OF PASADENA,TX,Psychiatric,Average,72.68,72.88,0.2,1,68721,13.6,1.036,30.0,84
454148,PERIMETER BEHAVIORAL HOSPITAL OF ARLINGTON,TX,Psychiatric,Average,72.78,72.88,0.1,1,68721,13.6,1.036,72.0,84
454149,PERIMETER BEHAVIORAL HOSPITAL OF DALLAS,TX,Psychiatric,Average,72.93,72.88,-0.05,0,68721,13.6,1.036,100.0,84
454150,OCEANS BEHAVIORAL HOSPITAL OF WACO,TX,Psychiatric,Average,72.76,72.88,0.12,1,68721,13.6,1.036,48.0,84
454151,"MEDICAL BEHAVIORAL HOSPITAL OF CLEAR LAKE, LLC",TX,Psychiatric,Average,72.9,72.88,-0.02,0,68721,13.6,1.036,92.0,84
454152,CANYON CREEK BEHAVIORAL HEALTH,TX,Psychiatric,Average,72.93,72.88,-0.05,0,68721,13.6,1.036,102.0,84
454153,CARRUS BEHAVIORAL HOSPITAL,TX,Psychiatric,Average,72.68,72.88,0.2,1,68721,13.6,1.036,28.0,84
454154,OCEANS BEHAVIORAL HOSPITAL OF AMARILLO,TX,Psychiatric,Average,72.68,72.88,0.2,1,68721,13.6,1.036,28.0,84
454155,OCEANS BEHAVIORAL HOSPITAL OF CORPUS CHRISTI,TX,Psychiatric,Average,72.86,72.88,0.02,1,68721,13.6,1.036,42.0,84
454156,VOYAGES BEHAVIORAL HEALTH OF SUGAR LAND,TX,Psychiatric,Average,72.88,72.88,-0.0,0,68721,13.6,1.036,60.0,84
454157,OCEANS BEHAVIORAL HOSPITAL OF LUBBOCK,TX,Psychiatric,Average,72.64,72.88,0.24,1,68721,13.6,1.036,32.0,84
454158,VOYAGES BEHAVIORAL HEALTH OF CONROE,TX,Psychiatric,Average,72.85,72.88,0.03,1,68721,13.6,1.036,64.0,84
454159,CEDAR HILLS BEHAVIORAL,TX,Psychiatric,Average,73.5,72.88,-0.62,0,68721,13.6,1.036,6.0,84
454161,MEDICAL CITY MENTAL HEALTH AND WELLNESS CENTER,TX,Psychiatric,Average,72.84,72.88,0.04,1,68721,13.6,1.036,70.0,84
460001,INTERMOUNTAIN HEALTH UTAH VALLEY HOSPITAL,UT,Acute Care Hospitals,High Performer,75.16,76.88,1.72,1,81456,7.4,-1.224,395.0,91
460003,HOLY CROSS HOSPITAL - SALT LAKE,UT,Acute Care Hospitals,Average,71.0,70.0,-1.0,0,81456,7.4,-1.224,158.0,91
460004,MCKAY-DEE HOSPITAL,UT,Acute Care Hospitals,High Performer,74.19,73.38,-0.81,0,81456,7.4,-1.224,321.0,91
460005,OGDEN REGIONAL MEDICAL CENTER,UT,Acute Care Hospitals,Average,69.92,70.25,0.33,1,81456,7.4,-1.224,227.0,91
460006,LDS HOSPITAL,UT,Acute Care Hospitals,High Performer,74.83,75.88,1.05,1,81456,7.4,-1.224,250.0,91
460007,CEDAR CITY HOSPITAL,UT,Acute Care Hospitals,Average,76.18,82.38,6.2,1,81456,7.4,-1.224,48.0,91
460009,UNIVERSITY OF UTAH HOSPITAL AND CLINICS,UT,Acute Care Hospitals,High Performer,75.01,75.12,0.11,1,81456,7.4,-1.224,1013.0,91
460010,INTERMOUNTAIN MEDICAL CENTER,UT,Acute Care Hospitals,High Performer,74.7,74.5,-0.2,0,81456,7.4,-1.224,520.0,91
460011,CASTLEVIEW HOSPITAL,UT,Acute Care Hospitals,Low Performer,70.02,70.0,-0.02,0,81456,7.4,-1.224,84.0,91
460013,MOUNTAIN VIEW HOSPITAL,UT,Acute Care Hospitals,High Performer,74.84,77.12,2.28,1,81456,7.4,-1.224,126.0,91
460014,MOUNTAIN WEST MEDICAL CENTER,UT,Acute Care Hospitals,High Performer,76.45,75.75,-0.7,0,81456,7.4,-1.224,44.0,91
460015,INTERMOUNTAIN HEALTH LOGAN REGIONAL HOSPITAL,UT,Acute Care Hospitals,High Performer,75.31,75.38,0.07,1,81456,7.4,-1.224,148.0,91
460017,BRIGHAM CITY COMMUNITY HOSPITAL,UT,Acute Care Hospitals,Average,76.62,75.88,-0.74,0,81456,7.4,-1.224,52.0,91
460019,UINTAH BASIN MEDICAL CENTER,UT,Acute Care Hospitals,Low Performer,70.98,67.12,-3.86,0,81456,7.4,-1.224,49.0,91
460021,ST. GEORGE REGIONAL HOSPITAL,UT,Acute Care Hospitals,High Performer,76.4,76.75,0.35,1,81456,7.4,-1.224,300.0,91
460023,AMERICAN FORK HOSPITAL,UT,Acute Care Hospitals,High Performer,73.02,74.0,0.98,1,81456,7.4,-1.224,89.0,91
460026,INTERMOUNTAIN HEALTH SEVIER VALLEY HOSPITAL,UT,Acute Care Hospitals,High Performer,77.94,79.88,1.94,1,81456,7.4,-1.224,42.0,91
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,UT,Acute Care - Veterans Administration,High Performer,76.2,78.75,2.55,1,81456,7.4,-1.224,578.0,91
460030,ASHLEY REGIONAL MEDICAL CENTER,UT,Acute Care Hospitals,High Performer,74.58,72.25,-2.33,0,81456,7.4,-1.224,39.0,91
460039,BEAR RIVER VALLEY HOSPITAL,UT,Acute Care Hospitals,Average,79.61,87.0,7.39,1,81456,7.4,-1.224,16.0,91
460041,HOLY CROSS HOSPITAL-DAVIS,UT,Acute Care Hospitals,High Performer,68.11,64.62,-3.49,0,81456,7.4,-1.224,220.0,91
460042,LAKEVIEW HOSPITAL,UT,Acute Care Hospitals,High Performer,74.28,74.12,-0.16,0,81456,7.4,-1.224,117.0,91
460043,OREM COMMUNITY HOSPITAL,UT,Acute Care Hospitals,Average,77.79,77.5,-0.29,0,81456,7.4,-1.224,20.0,91
460044,INTERMOUNTAIN HEALTH ALTA VIEW HOSPITAL,UT,Acute Care Hospitals,High Performer,75.54,77.12,1.58,1,81456,7.4,-1.224,70.0,91
460047,ST MARK'S HOSPITAL,UT,Acute Care Hospitals,High Performer,68.93,69.88,0.95,1,81456,7.4,-1.224,294.0,91
460051,HOLY CROSS HOSPITAL-JORDAN VALLEY,UT,Acute Care Hospitals,High Performer,70.88,67.0,-3.88,0,81456,7.4,-1.224,172.0,91
460052,TIMPANOGOS REGIONAL HOSPITAL,UT,Acute Care Hospitals,High Performer,72.17,71.75,-0.42,0,81456,7.4,-1.224,122.0,91
460054,CACHE VALLEY HOSPITAL,UT,Acute Care Hospitals,Average,80.71,81.0,0.29,1,81456,7.4,-1.224,28.0,91
460057,PARK CITY HOSPITAL,UT,Acute Care Hospitals,High Performer,80.32,80.25,-0.07,0,81456,7.4,-1.224,30.0,91
460058,INTERMOUNTAIN HEALTH RIVERTON HOSPITAL,UT,Acute Care Hospitals,High Performer,74.71,74.12,-0.59,0,81456,7.4,-1.224,97.0,91
460060,LONE PEAK HOSPITAL,UT,Acute Care Hospitals,High Performer,76.3,76.0,-0.3,0,81456,7.4,-1.224,61.0,91
460061,INTERMOUNTAIN HEALTH LAYTON HOSPITAL,UT,Acute Care Hospitals,High Performer,76.61,75.5,-1.11,0,81456,7.4,-1.224,43.0,91
460062,INTERMOUNTAIN HEALTH SPANISH FORK HOSPITAL,UT,Acute Care Hospitals,Average,76.52,76.0,-0.52,0,81456,7.4,-1.224,33.0,91
460063,WESTERN PEAKS SPECIALTY HOSPITAL,UT,Acute Care Hospitals,Average,75.89,72.88,-3.01,0,81456,7.4,-1.224,43.0,91
461300,INTERMOUNTAIN HEALTH DELTA COMMUNITY HOSPITAL,UT,Critical Access Hospitals,Average,81.75,83.88,2.13,1,81456,7.4,-1.224,18.0,91
461301,INTERMOUNTAIN HEALTH FILLMORE COMMUNITY HOSPITAL,UT,Critical Access Hospitals,Average,82.85,84.88,2.03,1,81456,7.4,-1.224,19.0,91
461302,MOAB REGIONAL HOSPITAL,UT,Critical Access Hospitals,Average,78.33,79.88,1.55,1,81456,7.4,-1.224,17.0,91
461303,INTERMOUNTAIN HEALTH SANPETE VALLEY HOSPITAL,UT,Critical Access Hospitals,Average,80.89,79.0,-1.89,0,81456,7.4,-1.224,18.0,91
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,UT,Critical Access Hospitals,Average,80.23,79.12,-1.11,0,81456,7.4,-1.224,25.0,91
461305,MILFORD MEMORIAL HOSPITAL,UT,Critical Access Hospitals,Average,75.35,72.88,-2.47,0,81456,7.4,-1.224,23.0,91
461306,GUNNISON VALLEY HOSPITAL,UT,Critical Access Hospitals,Average,79.28,81.25,1.97,1,81456,7.4,-1.224,25.0,91
461307,INTERMOUNTAIN HEALTH HEBER VALLEY HOSPITAL,UT,Critical Access Hospitals,Average,82.98,83.88,0.9,1,81456,7.4,-1.224,19.0,91
461308,SAN JUAN HOSPITAL,UT,Critical Access Hospitals,Average,78.05,83.88,5.83,1,81456,7.4,-1.224,25.0,91
461309,KANE COUNTY HOSPITAL,UT,Critical Access Hospitals,Average,75.18,76.75,1.57,1,81456,7.4,-1.224,25.0,91
461310,BLUE MOUNTAIN HOSPITAL,UT,Critical Access Hospitals,Average,73.5,72.88,-0.62,0,81456,7.4,-1.224,11.0,91
461333,INTERMOUNTAIN HEALTH GARFIELD MEMORIAL HOSPITAL,UT,Critical Access Hospitals,Average,81.88,85.88,4.0,1,81456,7.4,-1.224,15.0,91
461335,BEAVER VALLEY HOSPITAL,UT,Critical Access Hospitals,Average,75.41,72.88,-2.53,0,81456,7.4,-1.224,25.0,91
463301,PRIMARY CHILDREN'S HOSPITAL,UT,Childrens,Average,73.0,72.88,-0.12,0,81456,7.4,-1.224,232.0,91
464001,UTAH STATE HOSPITAL,UT,Psychiatric,Average,72.56,72.88,0.32,1,81456,7.4,-1.224,384.0,91
464012,MARIAN CENTER,UT,Psychiatric,Average,73.02,72.88,-0.14,0,81456,7.4,-1.224,14.0,91
464013,SALT LAKE BEHAVIORAL HEALTH,UT,Psychiatric,Average,72.94,72.88,-0.06,0,81456,7.4,-1.224,118.0,91
464014,ASPEN GROVE BEHAVIORAL HOSPITAL,UT,Psychiatric,Average,72.94,72.88,-0.06,0,81456,7.4,-1.224,80.0,91
470001,CENTRAL VERMONT MEDICAL CENTER,VT,Acute Care Hospitals,Average,71.39,72.75,1.36,1,68203,9.9,-1.005,175.0,28
470003,UNIV. OF VERMONT - FLETCHER ALLEN HEALTH CARE,VT,Acute Care Hospitals,High Performer,71.57,73.0,1.43,1,68203,9.9,-1.005,615.0,28
470005,RUTLAND REGIONAL MEDICAL CENTER,VT,Acute Care Hospitals,Average,70.47,70.88,0.41,1,68203,9.9,-1.005,301.0,28
470011,BRATTLEBORO MEMORIAL HOSPITAL,VT,Acute Care Hospitals,Average,71.35,68.88,-2.47,0,68203,9.9,-1.005,104.0,28
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,VT,Acute Care Hospitals,Average,70.78,71.75,0.97,1,68203,9.9,-1.005,180.0,28
47001F,WHITE RIVER JCT VA MEDICAL CENTER,VT,Acute Care - Veterans Administration,High Performer,81.3,81.0,-0.3,0,68203,9.9,-1.005,174.0,28
470024,NORTHWESTERN MEDICAL CENTER INC,VT,Acute Care Hospitals,High Performer,72.37,70.25,-2.12,0,68203,9.9,-1.005,70.0,28
471300,GRACE COTTAGE HOSPITAL,VT,Critical Access Hospitals,Average,75.69,72.88,-2.81,0,68203,9.9,-1.005,19.0,28
471301,GIFFORD MEDICAL CENTER,VT,Critical Access Hospitals,High Performer,76.86,80.62,3.76,1,68203,9.9,-1.005,52.0,28
471302,MT ASCUTNEY HOSPITAL,VT,Critical Access Hospitals,Average,75.65,79.0,3.35,1,68203,9.9,-1.005,35.0,28
471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,VT,Critical Access Hospitals,Average,72.69,77.5,4.81,1,68203,9.9,-1.005,75.0,28
471304,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,VT,Critical Access Hospitals,Low Performer,75.19,74.25,-0.94,0,68203,9.9,-1.005,25.0,28
471305,COPLEY HOSPITAL,VT,Critical Access Hospitals,Low Performer,78.13,79.88,1.75,1,68203,9.9,-1.005,25.0,28
471306,SPRINGFIELD HOSPITAL,VT,Critical Access Hospitals,Average,76.23,74.88,-1.35,0,68203,9.9,-1.005,25.0,28
471307,PORTER HOSPITAL INC,VT,Critical Access Hospitals,Average,69.71,65.75,-3.96,0,68203,9.9,-1.005,45.0,28
474001,BRATTLEBORO RETREAT,VT,Psychiatric,Average,71.88,72.88,1.0,1,68203,9.9,-1.005,149.0,28
474004,VERMONT PSYCHIATRIC CARE HOSPITAL,VT,Psychiatric,Average,72.94,72.88,-0.06,0,68203,9.9,-1.005,25.0,28
490002,RUSSELL COUNTY HOSPITAL,VA,Acute Care Hospitals,High Performer,76.35,76.12,-0.23,0,82741,8.7,-0.758,78.0,83
490004,SENTARA RMH MEDICAL CENTER,VA,Acute Care Hospitals,High Performer,72.83,70.75,-2.08,0,82741,8.7,-0.758,238.0,83
490005,WINCHESTER MEDICAL CENTER,VA,Acute Care Hospitals,High Performer,71.78,72.0,0.22,1,82741,8.7,-0.758,399.0,83
490007,SENTARA NORFOLK GENERAL HOSPITAL,VA,Acute Care Hospitals,High Performer,71.34,71.88,0.54,1,82741,8.7,-0.758,525.0,83
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,VA,Acute Care Hospitals,High Performer,72.52,73.62,1.1,1,82741,8.7,-0.758,622.0,83
490013,SENTARA HALIFAX REGIONAL HOSPITAL,VA,Acute Care Hospitals,Average,70.76,72.12,1.36,1,82741,8.7,-0.758,192.0,83
490017,BON SECOURS MARYVIEW MEDICAL CENTER,VA,Acute Care Hospitals,Average,71.03,68.5,-2.53,0,82741,8.7,-0.758,346.0,83
490018,AUGUSTA HEALTH,VA,Acute Care Hospitals,High Performer,73.4,68.38,-5.02,0,82741,8.7,-0.758,255.0,83
490019,UVA HEALTH CULPEPER MEDICAL CENTER,VA,Acute Care Hospitals,Low Performer,70.95,67.62,-3.33,0,82741,8.7,-0.758,70.0,83
49001F,Fort Belvoir Community Hospital,VA,Acute Care - Department of Defense,Average,81.07,83.12,2.05,1,82741,8.7,-0.758,240.0,83
490020,JOHN RANDOLPH MEDICAL CENTER,VA,Acute Care Hospitals,Average,71.21,71.62,0.41,1,82741,8.7,-0.758,147.0,83
490021,CENTRA HEALTH -  LYNCHBURG GEN HOSPITAL,VA,Acute Care Hospitals,Average,67.64,67.12,-0.52,0,82741,8.7,-0.758,519.0,83
490022,MARY WASHINGTON HOSPITAL,VA,Acute Care Hospitals,Average,68.51,66.0,-2.51,0,82741,8.7,-0.758,451.0,83
490023,FAUQUIER HOSPITAL,VA,Acute Care Hospitals,Average,71.68,69.0,-2.68,0,82741,8.7,-0.758,97.0,83
490024,CARILION MEDICAL CENTER,VA,Acute Care Hospitals,Average,69.1,68.0,-1.1,0,82741,8.7,-0.758,752.0,83
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,VA,Acute Care Hospitals,High Performer,70.34,72.5,2.16,1,82741,8.7,-0.758,779.0,83
490033,WARREN MEMORIAL HOSPITAL,VA,Acute Care Hospitals,Low Performer,72.27,77.0,4.73,1,82741,8.7,-0.758,196.0,83
